geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
65808,-7.118898,-46.259934,nova colinas,MA
65810,-9.12347,-45.945087,alto parnaiba,MA
65820,-8.476693,-45.746961,tasso fragoso,MA
65840,-7.020645,-45.502736,sao raimundo das mangabeiras,MA
65850,-6.342931,-44.432747,mirador,MA
65860,-6.477823,-44.191217,sucupira do norte,MA
65870,-6.59969,-44.084405,pastos bons,MA
65880,-6.738953,-44.043986,nova iorque,MA
65885,-7.218532,-44.555072,benedito leite,MA
65888,-6.814148,-44.628641,sao domingos do azeitao,MA
65890,-7.083945,-44.81308,sao felix de balsas,MA
65895,-7.087964,-45.136127,loreto,MA
65900,-5.520295,-47.48297,imperatriz,MA
65901,-5.5268,-47.48298,imperatriz,MA
65903,-5.519588,-47.475126,imperatriz,MA
65904,-5.483315,-47.492281,imperatriz,MA
65905,-5.497265,-47.487915,imperatriz,MA
65906,-5.484749,-47.488239,imperatriz,MA
65907,-5.516082,-47.482074,imperatriz,MA
65908,-5.489582,-47.470381,imperatriz,MA
65910,-5.516372,-47.476872,imperatriz,MA
65911,-5.506636,-47.476667,imperatriz,MA
65912,-5.519211,-47.461428,imperatriz,MA
65913,-5.523626,-47.468449,imperatriz,MA
65914,-5.510018,-47.456999,imperatriz,MA
65915,-5.530296,-47.455938,imperatriz,MA
65916,-5.531371,-47.475917,imperatriz,MA
65917,-5.495658,-47.482169,imperatriz,MA
65918,-5.539362,-47.45481,imperatriz,MA
65919,-5.511723,-47.476644,imperatriz,MA
65920,-5.076684,-48.418814,sao pedro da agua branca,MA
65921,-5.173429,-47.78619,cidelandia,MA
65922,-5.446865,-47.405189,joao lisboa,MA
65923,-5.550369,-46.719194,amarante do maranhao,MA
65924,-5.165139,-48.127159,vila nova dos martirios,MA
65925,-5.877514,-46.702464,sitio novo,MA
65927,-5.527045,-47.394562,davinopolis,MA
65928,-5.750425,-47.361496,governador edison lobao,MA
65929,-5.125625,-47.385513,sao francisco do brejao,MA
65930,-4.945934,-47.484496,acailandia,MA
65935,-5.482465,-47.220831,senador la rocque,MA
65936,-5.832444,-47.066722,montes altos,MA
65937,-6.190852,-47.036828,lajeado novo,MA
65938,-5.928939,-47.384075,ribamar fiquene,MA
65939,-4.445839,-47.518708,itinga do maranhao,MA
65940,-5.817305,-46.145619,grajau,MA
65943,-6.440041,-46.188581,formosa da serra negra,MA
65945,-4.889731,-46.00678,arame,MA
65948,-5.275052,-45.855505,itaipava do grajau,MA
65950,-5.504495,-45.246724,barra do corda,MA
65962,-5.366789,-45.62122,jenipapo dos vieiras,MA
65968,-6.207448,-47.304531,campestre do maranhao,MA
65970,-6.344079,-47.393865,porto franco,MA
65973,-6.465309,-47.054312,sao joao do paraiso,MA
65975,-6.559559,-47.444239,estreito,MA
65978,-6.820902,-46.535056,sao pedro dos crentes,MA
65980,-7.331741,-47.468651,carolina,MA
65990,-7.36437,-46.627231,riachao,MA
65995,-6.9623,-46.684571,feira nova do maranhao,MA
66010,-1.450655,-48.49759,belem,PA
66013,-1.337293,-48.482424,belem,PA
66015,-1.444944,-48.495661,belem,PA
66017,-1.447459,-48.482619,belem,PA
66019,-1.451964,-48.499315,belem,PA
66020,-1.46077,-48.500965,belem,PA
66023,-1.461374,-48.49753,belem,PA
66025,-1.464344,-48.492818,belem,PA
66030,-1.469043,-48.489062,belem,PA
66033,-1.461061,-48.483919,belem,PA
66035,-1.454399,-48.487758,belem,PA
66040,-1.4556,-48.479381,belem,PA
66045,-1.461505,-48.478981,belem,PA
66050,-1.437018,-48.487057,belem,PA
66053,-1.448012,-48.49023,belem,PA
66055,-1.444504,-48.48447,belem,PA
66060,-1.4485,-48.47542,belem,PA
66063,-1.456308,-48.472132,belem,PA
66065,-1.464561,-48.474393,belem,PA
66070,-1.450167,-48.45934,belem,PA
66073,-1.457373,-48.463767,belem,PA
66075,-1.459311,-48.46334,belem,PA
66077,-1.403778,-48.457547,belem,PA
66079,-1.464197,-48.452038,belem,PA
66080,-1.426556,-48.465663,belem,PA
66083,-1.427352,-48.472874,belem,PA
66085,-1.433681,-48.469773,belem,PA
66087,-1.426635,-48.464116,belem,PA
66090,-1.43445,-48.466386,belem,PA
66093,-1.438142,-48.462479,belem,PA
66095,-1.436809,-48.455447,belem,PA
66110,-1.397145,-48.476939,belem,PA
66113,-1.430878,-48.484008,belem,PA
66115,-1.398354,-48.485855,belem,PA
66117,-1.414479,-48.480444,belem,PA
66120,-1.416119,-48.475276,belem,PA
66123,-1.412799,-48.470787,belem,PA
66610,-1.428619,-48.449376,belem,PA
66613,-1.416163,-48.448729,belem,PA
66615,-1.400407,-48.451784,belem,PA
66617,-1.394247,-48.467843,belem,PA
66620,-1.402246,-48.456699,belem,PA
66623,-1.401286,-48.444657,belem,PA
66625,-1.369653,-48.442615,belem,PA
66630,-1.379196,-48.465637,belem,PA
66633,-1.394564,-48.454578,belem,PA
66635,-1.327974,-48.455539,belem,PA
66640,-1.363502,-48.449308,belem,PA
66645,-1.383347,-48.431787,belem,PA
66650,-1.357606,-48.43855,belem,PA
66652,-1.368306,-48.424072,belem,PA
66670,-1.331882,-48.442308,belem,PA
66690,-1.400551,-48.400394,belem,PA
66695,-1.390904,-48.473219,belem,PA
66810,-1.288205,-48.476196,belem,PA
66811,-1.301055,-48.470231,belem,PA
66812,-1.312214,-48.483159,belem,PA
66813,-1.321536,-48.472286,belem,PA
66814,-1.317817,-48.471146,belem,PA
66815,-1.323952,-48.455361,belem,PA
66816,-1.376519,-48.471603,belem,PA
66820,-1.348566,-48.445876,belem,PA
66821,-1.339607,-48.458876,belem,PA
66822,-1.336232,-48.45943,belem,PA
66823,-1.318818,-48.439298,belem,PA
66825,-1.355195,-48.478345,belem,PA
66830,-1.354898,-48.456143,belem,PA
66831,-1.355807,-48.466028,belem,PA
66833,-1.327163,-48.453638,belem,PA
66840,-1.293032,-48.45859,belem,PA
66843,-1.24975,-48.456199,belem,PA
66845,-1.278199,-48.474808,belem,PA
66910,-1.163001,-48.470966,belem,PA
66911,-1.167731,-48.45984,belem,PA
66912,-1.147701,-48.462499,belem,PA
66913,-1.268773,-48.472436,belem,PA
66914,-1.230955,-48.450132,belem,PA
66916,-1.457859,-48.49193,belem,PA
66918,-1.123039,-48.437795,belem,PA
66920,-1.263225,-48.47028,belem,PA
66923,-1.097028,-48.410072,belem,PA
67010,-1.388108,-48.409104,ananindeua,PA
67013,-1.380069,-48.415569,ananindeua,PA
67015,-1.364774,-48.395226,ananindeua,PA
67020,-1.379323,-48.386956,ananindeua,PA
67030,-1.365625,-48.384235,ananindeua,PA
67033,-1.372987,-48.373427,ananindeua,PA
67035,-1.340881,-48.374484,ananindeua,PA
67040,-1.358956,-48.383102,ananindeua,PA
67100,-1.381548,-48.424301,ananindeua,PA
67103,-1.350902,-48.392734,ananindeua,PA
67110,-1.38997,-48.411404,ananindeua,PA
67113,-1.372825,-48.418949,ananindeua,PA
67115,-1.364,-48.414151,ananindeua,PA
67118,-1.383956,-48.40086,ananindeua,PA
67120,-1.351691,-48.418611,ananindeua,PA
67125,-1.339016,-48.405741,ananindeua,PA
67130,-1.365623,-48.404662,ananindeua,PA
67133,-1.35919,-48.402328,ananindeua,PA
67140,-1.348259,-48.401487,ananindeua,PA
67143,-1.353799,-48.392451,ananindeua,PA
67145,-1.351062,-48.384592,ananindeua,PA
67146,-1.360727,-48.390929,ananindeua,PA
67200,-1.366982,-48.337637,marituba,PA
68005,-2.424863,-54.712287,santarem,PA
68010,-2.433685,-54.705277,santarem,PA
68015,-2.442105,-54.698963,santarem,PA
68020,-2.446873,-54.707483,santarem,PA
68022,-2.463736,-54.708104,santarem,PA
68025,-2.464394,-54.71443,santarem,PA
68030,-2.442208,-54.723443,santarem,PA
68035,-2.445978,-54.737971,santarem,PA
68038,-2.444336,-54.746731,santarem,PA
68040,-2.42779,-54.729924,santarem,PA
68041,-2.423954,-54.732853,santarem,PA
68045,-2.45424,-54.700608,santarem,PA
68047,-2.457484,-54.748582,santarem,PA
68050,-2.465656,-54.71721,santarem,PA
68129,-2.683238,-54.638468,mojui dos campos,PA
68130,-1.935072,-53.602536,prainha,PA
68138,-3.866943,-54.217563,placas,PA
68140,-3.720278,-53.739742,uruara,PA
68143,-2.699038,-54.921827,belterra,PA
68145,-3.450932,-52.890699,medicilandia,PA
68148,-3.302929,-52.539433,brasil novo,PA
68165,-4.104069,-54.923006,ruropolis,PA
68170,-2.159039,-56.0852,juruti,PA
68180,-4.264414,-55.986346,itaituba,PA
68181,-4.267716,-55.989836,itaituba,PA
68182,-4.261503,-55.994238,itaituba,PA
68184,-4.269944,-55.983302,itaituba,PA
68193,-7.093481,-55.403061,novo progresso,PA
68195,-6.222312,-57.759444,jacareacanga,PA
68198,-4.715588,-56.002877,trairao,PA
68200,-1.946095,-54.738224,alenquer,PA
68210,-1.890064,-55.117006,curua,PA
68220,-1.996995,-54.070974,monte alegre,PA
68230,-1.527504,-52.57715,almeirim,PA
68250,-1.90441,-55.515067,obidos,PA
68270,-1.763714,-55.863392,oriximina,PA
68275,22.567952,-27.698087,porto trombetas,PA
68280,-2.173455,-56.744427,faro,PA
68285,-2.104774,-56.490398,terra santa,PA
68300,-1.408107,-51.646188,gurupa,PA
68330,-1.753783,-52.236425,porto de moz,PA
68360,-2.615754,-51.936138,senador jose porfirio,PA
68365,-3.463681,-51.20705,anapu,PA
68371,-3.208189,-52.213946,altamira,PA
68372,-3.216921,-52.221922,altamira,PA
68373,-3.213759,-52.226736,altamira,PA
68374,-3.205891,-52.223939,altamira,PA
68375,-3.195677,-52.217653,altamira,PA
68376,-3.201371,-52.194927,altamira,PA
68377,-3.194258,-52.206848,altamira,PA
68379,9.049063,-25.170903,castelo dos sonhos,PA
68380,-6.693011,-51.980997,sao felix do xingu,PA
68383,-2.941669,-52.013696,vitoria do xingu,PA
68385,-6.75317,-51.15679,tucuma,PA
68388,-7.644858,-50.357473,bannach,PA
68390,-6.783329,-51.081627,ourilandia do norte,PA
68398,-7.811284,-50.769206,cumaru do norte,PA
68400,-2.250635,-49.497735,cameta,PA
68415,-1.89634,-49.382435,limoeiro do ajuru,PA
68420,-2.581605,-49.506408,mocajuba,PA
68430,-1.979899,-48.959711,igarape-miri,PA
68435,-1.967669,-48.954403,maiauata,PA
68440,-1.723024,-48.881065,abaetetuba,PA
68445,-1.510228,-48.627406,barcarena,PA
68447,7.271649,-40.315884,barcarena,PA
68448,-1.565007,-48.761538,murucupi,PA
68450,-1.889786,-48.766954,moju,PA
68455,-3.820301,-49.678063,tucurui,PA
68456,-3.766033,-49.674349,tucurui,PA
68457,-3.758794,-49.674553,tucurui,PA
68458,-3.764023,-49.668328,tucurui,PA
68459,-3.779341,-49.672604,tucurui,PA
68460,-3.756015,-49.667358,tucurui,PA
68464,-3.765916,-49.675877,hidreletrica tucurui,PA
68465,-2.792829,-49.669377,baiao,PA
68470,-2.005084,-49.8588,oeiras do para,PA
68473,-4.258293,-49.975435,novo repartimento,PA
68475,-1.900003,-50.209688,bagre,PA
68480,-1.93639,-50.819035,portel,PA
68485,-3.815265,-50.618767,pacaja,PA
68488,-3.774969,-49.564171,breu branco,PA
68490,-1.805807,-50.715175,melgaco,PA
68500,-5.349464,-49.134265,maraba,PA
68501,-5.379029,-49.130689,maraba,PA
68502,-5.368475,-49.128421,maraba,PA
68503,-5.369681,-49.117481,maraba,PA
68504,-5.345907,-49.080633,maraba,PA
68505,-5.343238,-49.098827,maraba,PA
68506,-5.346572,-49.072787,maraba,PA
68507,-5.355712,-49.091776,maraba,PA
68508,-5.34514,-49.115203,maraba,PA
68509,-5.355627,-49.104503,maraba,PA
68510,-5.363847,-49.10196,maraba,PA
68512,-5.348395,-49.099423,maraba,PA
68513,-5.312033,-49.074195,maraba,PA
68514,-5.367055,-49.124991,maraba,PA
68515,-6.074387,-49.90637,parauapebas,PA
68516,-12.521264,-48.403494,parauapebas,PA
68520,-5.545978,-48.724077,sao domingos do araguaia,PA
68521,-5.717254,-48.415422,brejo grande do araguaia,PA
68523,-6.110952,-49.60658,curionopolis,PA
68524,-6.107891,-49.360998,eldorado dos carajas,PA
68525,-5.046902,-48.599681,bom jesus do tocantins,PA
68527,-4.953901,-48.398123,abel figueiredo,PA
68530,-7.313044,-50.047236,rio maria,PA
68533,-6.804581,-50.48392,agua azul do norte,PA
68535,-5.796205,-48.327941,palestina do para,PA
68537,-6.52521,-49.872795,canaa dos carajas,PA
68540,-8.258829,-49.298064,conceicao do araguaia,PA
68543,-7.55954,-49.697682,floresta do araguaia,PA
68545,-7.833845,-50.041476,pau d'arco,PA
68548,-6.944049,-49.699307,sapucaia,PA
68550,-8.040803,-50.026642,redencao,PA
68551,-8.041281,-50.035643,redencao,PA
68552,-8.035249,-50.039581,redencao,PA
68553,-8.027278,-50.027296,redencao,PA
68554,-8.042245,-50.041485,redencao,PA
68555,-7.084786,-49.921636,xinguara,PA
68556,-7.094312,-49.942886,xinguara,PA
68557,-7.099043,-49.937395,xinguara,PA
68560,-9.335263,-50.349458,santana do araguaia,PA
68565,-8.868053,-49.716316,santa maria das barreiras,PA
68570,-6.388938,-48.581803,sao geraldo do araguaia,PA
68575,-6.449662,-48.867988,picarra,PA
68580,-5.135283,-49.356353,itupiranga,PA
68585,-4.921471,-49.078807,nova ipixuna,PA
68590,-4.450476,-49.115596,jacunda,PA
68600,-1.059169,-46.768459,braganca,PA
68610,-1.029011,-46.63186,augusto correa,PA
68617,-1.800456,-46.519759,cachoeira do piria,PA
68618,-2.257226,-46.958858,nova esperanca do piria,PA
68620,-1.202184,-46.138999,viseu,PA
68625,-2.996849,-47.357211,paragominas,PA
68626,-2.997589,-47.358378,paragominas,PA
68627,-3.004374,-47.371878,paragominas,PA
68628,-2.983375,-47.349851,paragominas,PA
68630,-2.996167,-47.342668,paragominas,PA
68632,-3.749901,-47.499746,ulianopolis,PA
68633,-4.289138,-47.568081,dom eliseu,PA
68635,-1.68975,-47.762216,sao domingos do capim,PA
68637,-2.689476,-47.635108,ipixuna do para,PA
68638,-4.772531,-48.072663,rondon do para,PA
68639,-3.858681,-49.076711,goianesia do para,PA
68640,-1.548476,-47.114415,ourem,PA
68644,-1.551168,-46.908246,santa luzia do para,PA
68645,-1.363816,-47.30778,bonito,PA
68647,-1.07778,-46.903005,tracuateua,PA
68650,-1.753966,-47.06706,capitao poco,PA
68655,-1.773876,-47.442142,irituia,PA
68658,-2.135055,-47.55796,aurora do para,PA
68660,-1.612113,-47.484672,sao miguel do guama,PA
68665,-1.93438,-47.050272,garrafao do norte,PA
68670,-1.514824,-48.04169,bujaru,PA
68675,-2.046024,-47.556156,mae do rio,PA
68680,-2.402479,-48.145346,tome-acu,PA
68682,-2.584963,-49.125185,quatro bocas,PA
68685,-1.996006,-47.944717,concordia do para,PA
68690,-1.959971,-48.197917,acara,PA
68695,-2.940026,-48.945193,tailandia,PA
68700,-1.191626,-47.177708,capanema,PA
68701,-1.201536,-47.17497,capanema,PA
68702,-1.19782,-47.185268,capanema,PA
68703,-1.188804,-47.186025,capanema,PA
68707,-0.940192,-47.118043,primavera,PA
68709,-0.878586,-47.019024,quatipuru,PA
68710,-0.774007,-47.45103,maracana,PA
68719,-0.778926,-47.183534,sao joao de pirabas,PA
68720,-0.930662,-47.392803,santarem novo,PA
68721,-0.628022,-47.346074,salinopolis,PA
68722,-0.800464,-47.600937,magalhaes barata,PA
68725,-1.127958,-47.619739,igarape-acu,PA
68730,-1.182793,-47.388936,nova timboteua,PA
68734,-1.153121,-47.303224,peixe-boi,PA
68738,-1.348617,-47.572776,santa maria do para,PA
68740,-1.299141,-47.932071,castanhal,PA
68741,-1.301477,-47.936455,castanhal,PA
68742,-1.289451,-47.93784,castanhal,PA
68743,-1.284981,-47.927089,castanhal,PA
68744,-1.280477,-47.915908,castanhal,PA
68745,-1.295788,-47.913756,castanhal,PA
68746,-1.29866,-47.898253,castanhal,PA
68747,-1.295253,-47.978118,apeu,PA
68748,-1.168411,-47.794568,sao francisco do para,PA
68750,-0.733825,-47.853524,curuca,PA
68760,-0.748171,-47.689251,marapanim,PA
68773,-1.038966,-47.910633,terra alta,PA
68780,-0.862741,-48.135873,vigia,PA
68785,-0.930104,-48.277925,colares,PA
68786,-1.145151,-48.127609,santo antonio do taua,PA
68790,-1.301138,-48.156599,santa isabel do para,PA
68792,-1.305296,-48.046983,americano,PA
68795,-1.350459,-48.255533,benevides,PA
68797,-20.905149,-51.369696,benfica,PA
68798,-1.231836,-48.289346,santa barbara do para,PA
68800,-1.682764,-50.47972,breves,PA
68810,-0.999352,-49.92611,anajas,PA
68815,-1.813814,-49.796497,curralinho,PA
68820,-1.681315,-49.550469,sao sebastiao da boa vista,PA
68825,-1.534285,-49.227174,muana,PA
68830,-1.395219,-48.868241,ponta de pedras,PA
68840,-1.013228,-48.961975,cachoeira do arari,PA
68850,-0.664628,-49.173785,santa cruz do arari,PA
68860,-0.791355,-48.542672,salvaterra,PA
68870,-0.728123,-48.514957,soure,PA
68890,-0.158054,-50.390683,afua,PA
68900,0.035666,-51.063103,macapa,AP
68901,0.033395,-51.067884,macapa,AP
68902,0.017415,-51.070164,macapa,AP
68903,-0.000724,-51.084184,macapa,AP
68904,0.016429,-51.082907,macapa,AP
68905,0.048362,-51.05369,macapa,AP
68906,0.036307,-51.095214,macapa,AP
68907,0.076197,-51.047076,macapa,AP
68908,0.055709,-51.06155,macapa,AP
68909,0.082159,-51.058756,macapa,AP
68911,-0.034001,-51.105343,macapa,AP
68915,0.856806,-51.178438,ferreira gomes,AP
68920,-0.467907,-52.615314,laranjal do jari,AP
68924,-0.91009,-52.421071,vitoria do jari,AP
68925,-0.044103,-51.172784,santana,AP
68926,-0.055137,-51.159109,santana,AP
68927,-0.044592,-51.163463,santana,AP
68928,-0.025469,-51.174201,santana,AP
68940,-0.106959,-51.286353,mazagao,AP
68945,0.777539,-51.953204,pedra branca do amapari,AP
68948,0.896353,-52.000683,serra do navio,AP
68950,2.05379,-50.792152,amapa,AP
68960,2.496282,-50.952124,calcoene,AP
68980,3.842508,-51.833958,oiapoque,AP
68985,-16.331144,-52.189767,clevelandia do norte,AP
68997,0.707681,-51.409521,porto grande,AP
69005,-3.131672,-60.019225,manaus,AM
69006,-3.053082,-59.932145,manaus,AM
69007,-3.092036,-59.921575,manaus,AM
69008,-3.090604,-59.894009,manaus,AM
69009,-3.060451,-59.845674,manaus,AM
69010,-3.127744,-60.024833,manaus,AM
69015,-3.03752,-59.999309,manaus,AM
69017,-2.998336,-59.988985,manaus,AM
69018,-2.972925,-60.004895,manaus,AM
69020,-3.125439,-60.016492,manaus,AM
69021,-3.003455,-60.036605,manaus,AM
69022,-2.995443,-60.084021,manaus,AM
69023,-2.979196,-60.022304,manaus,AM
69025,-3.120036,-60.025,manaus,AM
69027,-3.118843,-60.033252,manaus,AM
69028,-3.049705,-60.006473,manaus,AM
69029,-3.112484,-60.036335,manaus,AM
69030,-3.099482,-60.033509,manaus,AM
69033,-3.106257,-60.034311,manaus,AM
69035,-3.106169,-60.061105,manaus,AM
69036,-3.094213,-60.05881,manaus,AM
69037,-3.072286,-60.081665,manaus,AM
69038,-3.077463,-60.056903,manaus,AM
69039,-3.02755,-60.011837,manaus,AM
69040,-3.088615,-60.037443,manaus,AM
69041,-3.011807,-60.040932,manaus,AM
69042,-3.078685,-60.050464,manaus,AM
69043,-3.074262,-60.028003,manaus,AM
69044,-3.065017,-60.058982,manaus,AM
69045,-3.065284,-60.051943,manaus,AM
69046,-3.063064,-60.044739,manaus,AM
69047,-3.059881,-60.042314,manaus,AM
69048,-3.063766,-60.025179,manaus,AM
69049,-3.053227,-60.031535,manaus,AM
69050,-3.096086,-60.020553,manaus,AM
69053,-3.107759,-60.023895,manaus,AM
69054,-3.07335,-60.001953,manaus,AM
69055,-3.083741,-60.011319,manaus,AM
69057,-3.101026,-60.008135,manaus,AM
69058,-3.059253,-60.005999,manaus,AM
69059,-2.985218,-60.011732,manaus,AM
69060,-3.092578,-59.999978,manaus,AM
69063,-3.115485,-59.996893,manaus,AM
69065,-3.125169,-60.005476,manaus,AM
69067,-3.103533,-59.988796,manaus,AM
69068,-3.125356,-59.99664,manaus,AM
69070,-3.143827,-60.00815,manaus,AM
69072,-3.154617,-59.982887,manaus,AM
69073,-3.127534,-59.989448,manaus,AM
69074,-3.135251,-60.005461,manaus,AM
69075,-3.114482,-59.964945,manaus,AM
69076,-3.114899,-59.978318,manaus,AM
69077,-3.110366,-59.973744,manaus,AM
69078,-3.111194,-59.987124,manaus,AM
69079,-3.107806,-60.00415,manaus,AM
69080,-3.096562,-59.985744,manaus,AM
69082,-3.0862,-59.971684,manaus,AM
69083,-3.078585,-59.979865,manaus,AM
69084,-3.076893,-59.947197,manaus,AM
69085,-3.069822,-59.956428,manaus,AM
69086,-3.068491,-59.945223,manaus,AM
69087,-3.060929,-59.950968,manaus,AM
69088,-3.038687,-59.933885,manaus,AM
69089,-3.09196,-59.95543,manaus,AM
69090,-3.030742,-59.991964,manaus,AM
69092,-3.000916,-59.989809,manaus,AM
69093,-3.019055,-60.009305,manaus,AM
69094,-3.041051,-59.97702,manaus,AM
69095,-3.028252,-59.976255,manaus,AM
69096,-3.037518,-59.968363,manaus,AM
69097,-3.017869,-59.968011,manaus,AM
69098,-3.053257,-59.966322,manaus,AM
69099,-3.030127,-59.951613,manaus,AM
69100,-3.142479,-58.444142,itacoatiara,AM
69101,-3.131583,-58.438196,itacoatiara,AM
69103,-3.131789,-58.431687,itacoatiara,AM
69104,-3.140058,-58.438958,itacoatiara,AM
69114,-2.836873,-58.212906,silves,AM
69117,-2.696622,-59.70047,rio preto da eva,AM
69120,-2.745442,-58.030895,itapiranga,AM
69130,-2.53266,-57.757485,urucara,AM
69135,-2.567293,-57.873615,sao sebastiao do uatuma,AM
69140,-2.192188,-56.714206,nhamunda,AM
69151,-2.629035,-56.738356,parintins,AM
69152,-2.640277,-56.748212,parintins,AM
69153,-2.633194,-56.73098,parintins,AM
69170,-2.864207,-56.998028,freguesia do andira,AM
69180,-3.055412,-58.076888,urucurituba,AM
69190,-3.393414,-57.714382,maues,AM
69195,-2.968904,-57.585344,boa vista do ramos,AM
69200,-4.39127,-59.593648,borba,AM
69230,-3.890888,-59.093169,nova olinda do norte,AM
69240,-3.581536,-59.12927,autazes,AM
69250,-3.81921,-60.361053,careiro,AM
69255,-3.195967,-59.828353,careiro da varzea,AM
69260,-5.123737,-60.372974,novo aripuana,AM
69265,-7.197026,-59.888627,apui,AM
69280,-5.809237,-61.295776,manicore,AM
69301,2.822775,-60.670698,boa vista,RR
69303,2.811251,-60.678297,boa vista,RR
69304,2.824631,-60.687982,boa vista,RR
69305,2.835272,-60.673422,boa vista,RR
69306,2.832975,-60.665785,boa vista,RR
69307,2.855558,-60.660713,boa vista,RR
69308,2.796401,-60.685355,boa vista,RR
69309,2.813746,-60.701007,boa vista,RR
69310,2.838025,-60.704451,boa vista,RR
69311,2.846929,-60.712952,boa vista,RR
69312,2.812956,-60.713471,boa vista,RR
69313,2.829995,-60.72275,boa vista,RR
69314,2.823096,-60.735425,boa vista,RR
69315,2.823856,-60.678432,boa vista,RR
69316,2.779962,-60.7347,boa vista,RR
69317,2.822592,-60.754147,boa vista,RR
69318,2.760685,-60.740591,boa vista,RR
69340,2.443151,-60.939683,mucajai,RR
69345,4.478955,-61.145968,pacaraima,RR
69348,2.168834,-61.052855,iracema,RR
69350,2.993401,-61.38615,alto alegre,RR
69355,3.882838,-59.625763,normandia,RR
69360,1.810341,-61.133659,caracarai,RR
69370,1.01524,-60.03833,sao luiz,RR
69373,0.937588,-60.429564,rorainopolis,RR
69375,0.951335,-59.912553,sao joao da baliza,RR
69378,0.862679,-59.64093,caroebe,RR
69380,3.362115,-59.833222,bonfim,RR
69400,-3.292533,-60.622774,manacapuru,AM
69401,-3.282945,-60.639551,manacapuru,AM
69405,-3.272974,-60.196802,iranduba,AM
69410,-3.328865,-61.210016,caapiranga,AM
69415,-3.274628,-60.187226,iranduba,AM
69425,-3.328865,-61.210016,caapiranga,AM
69435,-3.427935,-60.458954,manaquiri,AM
69440,-3.745415,-61.658786,anori,AM
69445,-3.579163,-61.404779,anama,AM
69450,-3.839305,-62.067085,codajas,AM
69460,-4.093743,-63.141173,coari,AM
69470,-3.350851,-64.714537,tefe,AM
69480,-5.625403,-63.187047,tapaua,AM
69490,-1.8582,-65.591059,maraa,AM
69495,-1.880549,-66.998967,japura,AM
69500,-4.874305,-66.895107,carauari,AM
69510,-6.438327,-68.245503,itamarati,AM
69520,-3.471951,-66.059407,jurua,AM
69540,-3.211019,-64.80427,alvaraes,AM
69550,-3.347865,-64.704407,tefe,AM
69552,-3.350394,-64.717271,tefe,AM
69553,-3.355836,-64.72592,tefe,AM
69555,-3.374207,-64.711848,tefe,AM
69557,-3.35061,-64.711072,tefe,AM
69600,-3.466222,-68.952924,sao paulo de olivenca,AM
69620,-3.364425,-68.197835,amatura,AM
69630,-4.416762,-70.031705,benjamin constant,AM
69640,-4.235398,-69.932945,tabatinga,AM
69650,-4.365365,-70.192567,atalaia do norte,AM
69660,-2.749441,-66.770565,jutai,AM
69670,-2.5199,-66.092046,fonte boa,AM
69685,-2.858382,-67.772721,tonantins,AM
69700,-0.970815,-62.927657,barcelos,AM
69730,-2.627642,-60.947793,novo airao,AM
69735,-2.027317,-60.019996,presidente figueiredo,AM
69750,0.160948,-66.876656,sao gabriel da cachoeira,AM
69790,-3.082304,-60.067404,iauarete,AM
69800,-7.515036,-63.020309,humaita,AM
69820,-6.530684,-64.387391,canutama,AM
69830,-7.260528,-64.791462,labrea,AM
69850,-8.776119,-67.386094,boca do acre,AM
69860,-7.709367,-66.997837,pauini,AM
69870,-7.43625,-70.027754,envira,AM
69880,-6.663393,-69.867009,eirunepe,AM
69890,-7.048135,-71.691736,ipixuna,AM
69895,-7.54624,-72.583184,guajara,AM
69900,-9.967843,-67.813284,rio branco,AC
69901,-9.959352,-67.805481,rio branco,AC
69902,-9.944534,-67.816887,rio branco,AC
69903,-9.945319,-67.82316,rio branco,AC
69904,-9.981986,-67.828745,rio branco,AC
69905,-9.976919,-67.808109,rio branco,AC
69906,-9.993372,-67.816433,rio branco,AC
69907,-10.001462,-67.796506,rio branco,AC
69908,-9.979282,-67.880204,rio branco,AC
69909,-10.021021,-67.80168,rio branco,AC
69910,-9.957906,-67.818083,rio branco,AC
69911,-9.979872,-67.826349,rio branco,AC
69912,-9.989061,-67.84409,rio branco,AC
69914,-9.976838,-67.868666,rio branco,AC
69915,-9.977964,-67.834306,rio branco,AC
69917,-9.949074,-67.876759,rio branco,AC
69918,-9.956479,-67.8285,rio branco,AC
69919,-9.955303,-67.848538,rio branco,AC
69920,-9.956576,-67.81885,rio branco,AC
69921,-9.939931,-67.827183,rio branco,AC
69922,-9.928917,-67.840127,rio branco,AC
69925,-10.153304,-67.734258,senador guiomard,AC
69926,-9.798651,-68.004247,bujari,AC
69927,-9.59514,-67.542961,porto acre,AC
69928,-10.328657,-67.183065,placido de castro,AC
69929,-22.861615,-47.064303,campinas,AC
69930,-10.652226,-68.502935,xapuri,AC
69931,-10.57123,-67.674421,capixaba,AC
69932,-11.005941,-68.749175,brasileia,AC
69934,-11.020953,-68.729392,epitaciolandia,AC
69935,-10.935106,-69.557831,assis brasil,AC
69940,-9.06641,-68.659951,sena madureira,AC
69945,-10.059374,-67.037486,acrelandia,AC
69950,-8.838578,-69.261385,manoel urbano,AC
69955,-9.45133,-70.477411,santa rosa do purus,AC
69960,-8.169583,-70.357297,feijo,AC
69970,-8.162819,-70.768442,tarauaca,AC
69975,-9.191311,-71.950423,jordao,AC
69980,-7.6262,-72.668881,cruzeiro do sul,AC
